as_of_date,ticker,contract_type,strike_price,expiration_date,VIX_close,close,imp_vol,delta,gamma,theta,vega,open,high,low,volume
2024-06-03,O:VIX241016P00015000,put,15.0,2024-10-16,13.109999656677246,,5.0,-0.06930523642687614,0.0033422893976972723,-6.62450613951392,0.010623321385328255,,,,
2024-06-03,O:VIX241016P00016000,put,16.0,2024-10-16,13.109999656677246,1.17,0.00010000000000000002,-1.0,0.0,0.6306012036240971,0.0,1.24,1.24,1.17,6019.0
2024-06-03,O:VIX241016P00017000,put,17.0,2024-10-16,13.109999656677246,1.78,0.00010000000000000002,-1.0,0.0,0.6700137788506032,0.0,1.78,1.78,1.78,439.0
2024-06-03,O:VIX241016P00018000,put,18.0,2024-10-16,13.109999656677246,2.4,0.00010000000000000002,-1.0,0.0,0.7094263540771092,0.0,2.55,2.55,2.4,7.0
2024-06-03,O:VIX241016P00019000,put,19.0,2024-10-16,13.109999656677246,3.15,0.00010000000000000002,-1.0,0.0,0.7488389293036153,0.0,3.25,3.25,3.15,91.0
2024-06-03,O:VIX241016P00020000,put,20.0,2024-10-16,13.109999656677246,3.95,0.00010000000000000002,-1.0,0.0,0.7882515045301214,0.0,4.1,4.1,3.9,7.0
2024-06-03,O:VIX241016P00021000,put,21.0,2024-10-16,13.109999656677246,,5.0,-0.08529141141954288,0.003913405277799075,-7.619141273681978,0.012438588353761963,,,,
2024-06-03,O:VIX241016P00022000,put,22.0,2024-10-16,13.109999656677246,,5.0,-0.08770320743278193,0.003995844559027071,-7.757415442517009,0.012700618021170127,,,,
2024-06-03,O:VIX241016P00023000,put,23.0,2024-10-16,13.109999656677246,6.4,0.00010000000000000002,-1.0,0.0,0.9064892302096396,0.0,6.4,6.4,6.4,1.0
2024-06-03,O:VIX241016P00024000,put,24.0,2024-10-16,13.109999656677246,,5.0,-0.09235022435181273,0.0041521204847775085,-8.015407874070274,0.013197334249627301,,,,
2024-06-03,O:VIX241016P00025000,put,25.0,2024-10-16,13.109999656677246,,5.0,-0.09459217563921396,0.0042263376597885954,-8.135947349604178,0.013433230310272779,,,,
2024-06-03,O:VIX241016P00026000,put,26.0,2024-10-16,13.109999656677246,,5.0,-0.09678373314554789,0.004298163163939868,-8.251328469999129,0.013661524549182163,,,,
2024-06-03,O:VIX241016P00027000,put,27.0,2024-10-16,13.109999656677246,,5.0,-0.09892755461254321,0.004367743733178867,-8.361867869134848,0.013882683360178371,,,,
2024-06-03,O:VIX241016P00028000,put,28.0,2024-10-16,13.109999656677246,,5.0,-0.10102607442491385,0.004435212594847485,-8.46785302057983,0.014097130200569212,,,,
2024-06-03,O:VIX241016P00029000,put,29.0,2024-10-16,13.109999656677246,,5.0,-0.10308152914577795,0.004500691114745488,-8.56954579410158,0.014305250826267078,,,,
2024-06-03,O:VIX241016P00030000,put,30.0,2024-10-16,13.109999656677246,,5.0,-0.10509597939717996,0.004564290196474933,-8.667185477136485,0.01450739773954429,,,,
2024-06-03,O:VIX241016P00031000,put,31.0,2024-10-16,13.109999656677246,,5.0,-0.10707132870841596,0.0046261114770023756,-8.760991356139012,0.014703893989075534,,,,
2024-06-03,O:VIX241016P00032000,put,32.0,2024-10-16,13.109999656677246,,5.0,-0.10900933983275474,0.004686248353463371,-8.851164933471985,0.014895036433591287,,,,
2024-06-03,O:VIX241016P00033000,put,33.0,2024-10-16,13.109999656677246,,5.0,-0.11091164893794381,0.004744786869343726,-8.937891840612314,0.015081098558566342,,,,
2024-06-03,O:VIX241016P00034000,put,34.0,2024-10-16,13.109999656677246,,5.0,-0.1127797780010622,0.0048018064827993045,-9.021343496838634,0.015262332918290884,,,,
2024-06-03,O:VIX241016P00035000,put,35.0,2024-10-16,13.109999656677246,,5.0,-0.11461514567898035,0.004857380735652995,-9.101678553443142,0.015438973262248237,,,,
2024-06-03,O:VIX241016P00036000,put,36.0,2024-10-16,13.109999656677246,,5.0,-0.11641907687839637,0.004911577838262835,-9.179044156284323,0.01561123639409272,,,,
2024-06-03,O:VIX241016P00037000,put,37.0,2024-10-16,13.109999656677246,,5.0,-0.11819281121139058,0.004964461182787522,-9.253577053734276,0.01577932380304176,,,,
2024-06-03,O:VIX241016P00038000,put,38.0,2024-10-16,13.109999656677246,,5.0,-0.1199375104917213,0.0050160897952337465,-9.325404572447528,0.015943423100688657,,,,
2024-06-03,O:VIX241016P00039000,put,39.0,2024-10-16,13.109999656677246,,5.0,-0.12165426540207402,0.005066518734939267,-9.39464547964033,0.016103709290742157,,,,
2024-06-03,O:VIX241016P00040000,put,40.0,2024-10-16,13.109999656677246,,5.0,-0.12334410144202634,0.005115799448739223,-9.461410747531414,0.01626034589472863,,,,
2024-06-03,O:VIX241016P00042500,put,42.5,2024-10-16,13.109999656677246,,5.0,-0.12745712398346176,0.0052342863630772405,-9.618158673189198,0.016636951395088907,,,,
2024-06-03,O:VIX241016P00045000,put,45.0,2024-10-16,13.109999656677246,,5.0,-0.1314214551466304,0.005346564366937085,-9.761520676685333,0.01699382214372247,,,,
2024-06-03,O:VIX241016P00047500,put,47.5,2024-10-16,13.109999656677246,,5.0,-0.13524898720265832,0.00545321237926644,-9.892745367516556,0.017332798209308463,,,,
2024-06-03,O:VIX241016P00050000,put,50.0,2024-10-16,13.109999656677246,,5.0,-0.1389501437146644,0.00555473102203401,-10.012912434203798,0.017655470796986015,,,,
2024-06-03,O:VIX241016P00055000,put,55.0,2024-10-16,13.109999656677246,,5.0,-0.14600907982337996,0.005744070499668562,-10.223718964209143,0.01825727808609384,,,,
2024-06-03,O:VIX241016P00060000,put,60.0,2024-10-16,13.109999656677246,,5.0,-0.15266031757706267,0.005917475388222602,-10.400178073688938,0.01880843797732461,,,,
2024-06-03,O:VIX241016P00065000,put,65.0,2024-10-16,13.109999656677246,,5.0,-0.15895368263830223,0.0060772157533078965,-10.547184751351107,0.019316165775426088,,,,
2024-06-03,O:VIX241016P00070000,put,70.0,2024-10-16,13.109999656677246,,5.0,-0.16492988535917386,0.006225107464238461,-10.668654334159507,0.019786233141981444,,,,
2024-06-03,O:VIX241016P00075000,put,75.0,2024-10-16,13.109999656677246,,5.0,-0.170622684003774,0.006362626796093667,-10.767769742683116,0.020223332353079083,,,,
2024-06-03,O:VIX241016P00080000,put,80.0,2024-10-16,13.109999656677246,,5.0,-0.17606043019364936,0.0064909907701611175,-10.8471547899373,0.020631331657913657,,,,
2024-06-03,O:VIX241016P00085000,put,85.0,2024-10-16,13.109999656677246,,5.0,-0.1812671994959847,0.006611214900643068,-10.908998743241387,0.02101345882417919,,,,
2024-06-03,O:VIX241016P00090000,put,90.0,2024-10-16,13.109999656677246,,5.0,-0.18626363565962867,0.006724155608110349,-10.95514780615663,0.02137243594738639,,,,
2024-06-03,O:VIX241016P00095000,put,95.0,2024-10-16,13.109999656677246,,5.0,-0.19106759242937388,0.006830541964742475,-10.987173586275777,0.02171058035172668,,,,
2024-06-03,O:VIX241016P00100000,put,100.0,2024-10-16,13.109999656677246,,5.0,-0.1956946292476759,0.00693099985345164,-11.006425198695052,0.02202988137879641,,,,
2024-06-03,O:VIX241016P00110000,put,110.0,2024-10-16,13.109999656677246,,5.0,-0.2044709585981619,0.0071162257151148765,-11.011122617354342,0.022618613718574827,,,,
2024-06-03,O:VIX241016P00120000,put,120.0,2024-10-16,13.109999656677246,,5.0,-0.21268410965815088,0.007283392008906162,-10.976910557374646,0.023149944507872285,,,,
2024-06-03,O:VIX241016P00130000,put,130.0,2024-10-16,13.109999656677246,,5.0,-0.22040686165536783,0.007435257652587675,-10.909735063727343,0.023632642846720495,,,,
2024-06-03,O:VIX241016P00140000,put,140.0,2024-10-16,13.109999656677246,,5.0,-0.22769818049092683,0.007574004760339533,-10.814298769816823,0.024073644490069594,,,,
2024-06-03,O:VIX241016P00150000,put,150.0,2024-10-16,13.109999656677246,,5.0,-0.2346065868861642,0.007701388820325998,-10.69438468991877,0.0244785291806462,,,,
2024-06-03,O:VIX241016P00160000,put,160.0,2024-10-16,13.109999656677246,,5.0,-0.24117254195272553,0.007818842880245288,-10.553080836061806,0.0248518517981891,,,,
2024-06-03,O:VIX241016P00170000,put,170.0,2024-10-16,13.109999656677246,,5.0,-0.2474301786120101,0.00792755170997771,-10.392940098622976,0.02519737808219853,,,,
2024-06-03,O:VIX241016P00180000,put,180.0,2024-10-16,13.109999656677246,,5.0,-0.253408585062164,0.008028505780427145,-10.216096608464799,0.025518256201334567,,,,
2024-06-03,O:VIX241120C00010000,call,10.0,2024-11-20,13.109999656677246,6.56,1.6030180371284486,0.7914755753386167,0.020011250333443954,-4.5716742589846975,0.025678760188695426,6.56,6.56,6.56,1.0
2024-06-03,O:VIX241120C00010500,call,10.5,2024-11-20,13.109999656677246,,5.0,0.9621888542524228,0.001840011966095987,-3.974091126908124,0.007364649272965502,,,,
2024-06-03,O:VIX241120C00011000,call,11.0,2024-11-20,13.109999656677246,5.6,1.389923773097992,0.7514054877878729,0.02547700673239873,-4.399699680820328,0.028346588714949928,5.6,5.6,5.6,3.0
2024-06-03,O:VIX241120C00011500,call,11.5,2024-11-20,13.109999656677246,,5.0,0.9599418498153014,0.0019285773385915423,-4.165132621785081,0.007719132242738366,,,,
2024-06-03,O:VIX241120C00012000,call,12.0,2024-11-20,13.109999656677246,4.9,1.2806396505355835,0.7121013153790217,0.029772707936678806,-4.373543030401989,0.030521557998816947,4.9,4.9,4.9,1.0
2024-06-03,O:VIX241120C00012500,call,12.5,2024-11-20,13.109999656677246,4.5,1.21083685503006,0.6891275712312094,0.03260507024113467,-4.289390997670096,0.03160328219355363,4.5,4.5,4.5,10.0
2024-06-03,O:VIX241120C00013000,call,13.0,2024-11-20,13.109999656677246,4.3,1.2037178186416626,0.6713632810727368,0.03357056673485852,-4.36013127312571,0.032347802288724956,4.1,4.3,4.1,9.0
2024-06-03,O:VIX241120C00013500,call,13.5,2024-11-20,13.109999656677246,3.85,1.1189855503082276,0.6435042378210754,0.037241166727178955,-4.1907145443107074,0.03335870436395585,3.85,3.85,3.85,3.0
2024-06-03,O:VIX241120C00014000,call,14.0,2024-11-20,13.109999656677246,3.75,1.1383447517395018,0.6284960000646547,0.037120355317650885,-4.313246502304767,0.033825743539869425,3.55,3.75,3.55,16.0
2024-06-03,O:VIX241120C00014500,call,14.5,2024-11-20,13.109999656677246,,5.0,0.9537233944516875,0.0021670253968138135,-4.6794334716490535,0.008673520774435055,,,,
2024-06-03,O:VIX241120C00015000,call,15.0,2024-11-20,13.109999656677246,3.05,1.0251554109573364,0.5729729687597709,0.04276535165236486,-4.040774544134959,0.035094832453927596,3.05,3.05,3.05,15.0
2024-06-03,O:VIX241120C00016000,call,16.0,2024-11-20,13.109999656677246,2.8,1.0340863923072818,0.5386281411613104,0.04291709468232899,-4.114296707265599,0.03552618352901258,2.74,2.83,2.74,9.0
2024-06-03,O:VIX241120C00017000,call,17.0,2024-11-20,13.109999656677246,2.54,1.031974045944214,0.5038511791577631,0.04320563034243987,-4.116770989493854,0.035691971547778555,2.45,2.54,2.41,4235.0
2024-06-03,O:VIX241120C00018000,call,18.0,2024-11-20,13.109999656677246,,5.0,0.9472456931592891,0.0024059239598611597,-5.1946417306322505,0.009629712452031654,,,,
2024-06-03,O:VIX241120C00019000,call,19.0,2024-11-20,13.109999656677246,,5.0,0.9455183378775509,0.0024681198206664783,-5.3287633999555855,0.009878651431506454,,,,
2024-06-03,O:VIX241120C00020000,call,20.0,2024-11-20,13.109999656677246,1.84,1.007283911705017,0.40377775889195117,0.04297281140871755,-3.8850481306570273,0.034650306655530455,1.79,1.84,1.79,10006.0
2024-06-03,O:VIX241120C00021000,call,21.0,2024-11-20,13.109999656677246,,5.0,0.9422030836394082,0.002585810365570732,-5.582545481674374,0.010349707925667759,,,,
2024-06-03,O:VIX241120C00022000,call,22.0,2024-11-20,13.109999656677246,,5.0,0.9406090691345228,0.002641635166980317,-5.702918615363534,0.010573146735137486,,,,
2024-06-03,O:VIX241120C00023000,call,23.0,2024-11-20,13.109999656677246,,5.0,0.9390539193499993,0.0026956355531865235,-5.819355006604072,0.010789283321388716,,,,
2024-06-03,O:VIX241120C00024000,call,24.0,2024-11-20,13.109999656677246,,5.0,0.9375353086792901,0.002747934431392708,-5.932119983470958,0.010998609620594966,,,,
2024-06-03,O:VIX241120C00025000,call,25.0,2024-11-20,13.109999656677246,1.18,1.0111128375053404,0.286572618603784,0.037626752178549355,-3.408839039438273,0.03045494187635285,1.18,1.18,1.18,1.0
2024-06-03,O:VIX241120C00026000,call,26.0,2024-11-20,13.109999656677246,1.12,1.023982415008545,0.2730082839974938,0.03628994234268073,-3.36835741682935,0.029746795940479784,1.09,1.12,1.09,5.0
2024-06-03,O:VIX241120C00027000,call,27.0,2024-11-20,13.109999656677246,,5.0,0.933178625097152,0.0028956718354854576,-6.250652619226129,0.011589928691171446,,,,
2024-06-03,O:VIX241120C00028000,call,28.0,2024-11-20,13.109999656677246,,5.0,0.9317869598821533,0.0029421655014468615,-6.350892328171661,0.011776019624018287,,,,
2024-06-03,O:VIX241120C00029000,call,29.0,2024-11-20,13.109999656677246,,5.0,0.9304230312984456,0.002987413314668453,-6.448444180196349,0.011957124030340549,,,,
2024-06-03,O:VIX241120C00030000,call,30.0,2024-11-20,13.109999656677246,0.88,1.0523250488281248,0.2213463189766025,0.03155848147996518,-3.084122942592479,0.02658443431837927,0.85,0.9,0.8,105.0
2024-06-03,O:VIX241120C00031000,call,31.0,2024-11-20,13.109999656677246,,5.0,0.9277731183965082,0.0030744377347889608,-6.6360591881727125,0.012305439337077695,,,,
2024-06-03,O:VIX241120C00032000,call,32.0,2024-11-20,13.109999656677246,,5.0,0.9264847504788715,0.003116333988457015,-6.726380572287831,0.012473129123775697,,,,
2024-06-03,O:VIX241120C00033000,call,33.0,2024-11-20,13.109999656677246,,5.0,0.9252193314535526,0.003157224854502776,-6.814533085829221,0.012636794845762168,,,,
2024-06-03,O:VIX241120C00034000,call,34.0,2024-11-20,13.109999656677246,,5.0,0.9239758748399253,0.0031971591257918363,-6.900622029483236,0.012796631796518196,,,,
2024-06-03,O:VIX241120C00035000,call,35.0,2024-11-20,13.109999656677246,,5.0,0.9227534621119342,0.003236181982533622,-6.984744905102263,0.012952820809865862,,,,
2024-06-03,O:VIX241120C00036000,call,36.0,2024-11-20,13.109999656677246,,5.0,0.9215512363060123,0.003274335349680185,-7.066992187422653,0.013105529690457165,,,,
2024-06-03,O:VIX241120C00037000,call,37.0,2024-11-20,13.109999656677246,,5.0,0.9203683963846166,0.003311658210421163,-7.147448000963944,0.01325491446853784,,,,
2024-06-03,O:VIX241120C00038000,call,38.0,2024-11-20,13.109999656677246,,5.0,0.9192041922486363,0.003348186882171746,-7.226190715926959,0.013401120504589399,,,,
2024-06-03,O:VIX241120C00039000,call,39.0,2024-11-20,13.109999656677246,,5.0,0.918057920309355,0.0033839552603788783,-7.303293474593242,0.013544283465163629,,,,
2024-06-03,O:VIX241120C00040000,call,40.0,2024-11-20,13.109999656677246,,5.0,0.916928919544865,0.0034189950346012288,-7.378824657849474,0.013684530187742848,,,,
2024-06-03,O:VIX241120C00042500,call,42.5,2024-11-20,13.109999656677246,,5.0,0.9141779849116722,0.0035035970786894046,-7.561187493471362,0.014023149932595569,,,,
2024-06-03,O:VIX241120C00045000,call,45.0,2024-11-20,13.109999656677246,,5.0,0.9115224126609958,0.0035842421171838335,-7.7350156583705765,0.014345931759594453,,,,
2024-06-03,O:VIX241120C00047500,call,47.5,2024-11-20,13.109999656677246,,5.0,0.9089545629027389,0.0036612878857445494,-7.901081015911695,0.014654307505986825,,,,
2024-06-03,O:VIX241120C00050000,call,50.0,2024-11-20,13.109999656677246,0.35,1.1440762197494503,0.09676125129101842,0.016736562914466745,-1.9193132952430703,0.01532789972583205,0.35,0.35,0.35,5.0
2024-06-03,O:VIX241120C00055000,call,55.0,2024-11-20,13.109999656677246,,5.0,0.9017143168054289,0.0038737371853757698,-8.358973459081096,0.015504635986942733,,,,
2024-06-03,O:VIX241120C00060000,call,60.0,2024-11-20,13.109999656677246,,5.0,0.8972224015429984,0.004002118815473527,-8.635658391675534,0.016018483557601552,,,,
2024-06-03,O:VIX241120C00065000,call,65.0,2024-11-20,13.109999656677246,,5.0,0.8929601585111389,0.004121605193267528,-8.893161658284258,0.016496727874249634,,,,
2024-06-03,O:VIX241120C00070000,call,70.0,2024-11-20,13.109999656677246,,5.0,0.8889015978029413,0.00423333320969543,-9.133935646991874,0.016943919343716796,,,,
2024-06-03,O:VIX241120C00075000,call,75.0,2024-11-20,13.109999656677246,,5.0,0.8850251844676211,0.004338230564242682,-9.359981394629177,0.017363771083888643,,,,
2024-06-03,O:VIX241120C00080000,call,80.0,2024-11-20,13.109999656677246,,5.0,0.8813128420904239,0.0044370648782682265,-9.572954572548907,0.0177593554998295,,,,
2024-06-03,O:VIX241120C00085000,call,85.0,2024-11-20,13.109999656677246,,5.0,0.8777492256501729,0.004530479046605161,-9.774241770498591,0.018133245778590545,,,,
2024-06-03,O:VIX241120C00090000,call,90.0,2024-11-20,13.109999656677246,,5.0,0.8743211796839885,0.004619017242999303,-9.965016609859543,0.01848761997599714,,,,
2024-06-03,O:VIX241120C00095000,call,95.0,2024-11-20,13.109999656677246,,5.0,0.8710173271041771,0.004703144417010689,-10.146281811082606,0.0188243390530117,,,,
2024-06-03,O:VIX241120C00100000,call,100.0,2024-11-20,13.109999656677246,,5.0,0.8678277521092737,0.004783261157872591,-10.31890126323622,0.01914500636834056,,,,
2024-06-03,O:VIX241120C00110000,call,110.0,2024-11-20,13.109999656677246,,5.0,0.8617576413770202,0.00493281042047549,-10.641107844255664,0.01974357740396148,,,,
2024-06-03,O:VIX241120C00120000,call,120.0,2024-11-20,13.109999656677246,,5.0,0.8560525127396745,0.005069962308882246,-10.93659016319762,0.020292527940073364,,,,
2024-06-03,O:VIX241120C00130000,call,130.0,2024-11-20,13.109999656677246,0.1,1.3960414714813234,0.027936672839546928,0.005134260185581497,-0.8705537877371232,0.0057376970097299295,0.1,0.1,0.1,1500.0
2024-06-03,O:VIX241120C00140000,call,140.0,2024-11-20,13.109999656677246,,5.0,0.8455602232964952,0.00531388221138744,-11.462062216079254,0.02126881753261234,,,,
2024-06-03,O:VIX241120C00150000,call,150.0,2024-11-20,13.109999656677246,,5.0,0.8407043832334662,0.005423234899742533,-11.697624781427374,0.021706501749688314,,,,
2024-06-03,O:VIX241120C00160000,call,160.0,2024-11-20,13.109999656677246,,5.0,0.836072509825283,0.005525518532913564,-11.917951642328456,0.02211589206809346,,,,
2024-06-03,O:VIX241120C00170000,call,170.0,2024-11-20,13.109999656677246,,5.0,0.8316427308241421,0.005621523736204389,-12.124747286887171,0.02250015296619883,,,,
2024-06-03,O:VIX241120C00180000,call,180.0,2024-11-20,13.109999656677246,,5.0,0.827396383414517,0.0057119155818442235,-12.319445474081274,0.022861946396100195,,,,
2024-06-03,O:VIX241120P00010000,put,10.0,2024-11-20,13.109999656677246,,5.0,-0.03664906499441978,0.0017936748072751073,-3.4815177468738794,0.007179184760065876,,,,
2024-06-03,O:VIX241120P00010500,put,10.5,2024-11-20,13.109999656677246,,5.0,-0.03781114574757716,0.001840011966095987,-3.561843347754151,0.007364649272965502,,,,
2024-06-03,O:VIX241120P00011000,put,11.0,2024-11-20,13.109999656677246,,5.0,-0.03894699283447278,0.0018849485582018016,-3.639145022499854,0.007544508016538679,,,,
2024-06-03,O:VIX241120P00011500,put,11.5,2024-11-20,13.109999656677246,,5.0,-0.040058150184698604,0.0019285773385915423,-3.713623149378348,0.007719132242738366,,,,
2024-06-03,O:VIX241120P00012000,put,12.0,2024-11-20,13.109999656677246,,5.0,-0.04114601356859082,0.001970981509977926,-3.785457462168897,0.007888854970484553,,,,
2024-06-03,O:VIX241120P00012500,put,12.5,2024-11-20,13.109999656677246,,5.0,-0.042211850051139255,0.0020122360411172725,-3.8548099003236254,0.008053976262280582,,,,
2024-06-03,O:VIX241120P00013000,put,13.0,2024-11-20,13.109999656677246,,5.0,-0.04325681424673966,0.0020524087598667276,-3.921826971959458,0.0082147675991755,,,,
2024-06-03,O:VIX241120P00013500,put,13.5,2024-11-20,13.109999656677246,,5.0,-0.04428196199992063,0.0020915612663800483,-3.986641727911041,0.008371475535830878,,,,
2024-06-03,O:VIX241120P00014000,put,14.0,2024-11-20,13.109999656677246,,5.0,-0.04528826197695879,0.0021297497013970973,-4.049375422451847,0.008524324775600075,,,,
2024-06-03,O:VIX241120P00014500,put,14.5,2024-11-20,13.109999656677246,,5.0,-0.04627660554831248,0.0021670253968138135,-4.110138919484043,0.008673520774435055,,,,
2024-06-03,O:VIX241120P00015000,put,15.0,2024-11-20,13.109999656677246,,5.0,-0.04724781526231703,0.0022034354298803983,-4.169033890366074,0.008819251959065015,,,,
2024-06-03,O:VIX241120P00016000,put,16.0,2024-11-20,13.109999656677246,,5.0,-0.04914182205198814,0.002273828327211667,-4.281584990045799,0.009100999583376726,,,,
2024-06-03,O:VIX241120P00017000,put,17.0,2024-11-20,13.109999656677246,2.6,0.00010000000000000002,-1.0,0.0,0.6674487852969094,0.0,2.7,2.7,2.6,4204.0
2024-06-03,O:VIX241120P00018000,put,18.0,2024-11-20,13.109999656677246,3.35,0.00010000000000000002,-1.0,0.0,0.7067104785496687,0.0,3.35,3.35,3.35,1.0
2024-06-03,O:VIX241120P00019000,put,19.0,2024-11-20,13.109999656677246,4.1,0.00010000000000000002,-1.0,0.0,0.7459721718024281,0.0,4.1,4.1,4.1,2.0
2024-06-03,O:VIX241120P00020000,put,20.0,2024-11-20,13.109999656677246,4.85,0.00010000000000000002,-1.0,0.0,0.7852338650551876,0.0,4.85,4.85,4.85,4.0
2024-06-03,O:VIX241120P00021000,put,21.0,2024-11-20,13.109999656677246,,5.0,-0.05779691636059181,0.002585810365570732,-4.758049923366427,0.010349707925667759,,,,
2024-06-03,O:VIX241120P00022000,put,22.0,2024-11-20,13.109999656677246,,5.0,-0.0593909308654772,0.002641635166980317,-4.839161363802828,0.010573146735137486,,,,
2024-06-03,O:VIX241120P00023000,put,23.0,2024-11-20,13.109999656677246,,5.0,-0.060946080650000733,0.0026956355531865235,-4.916336061790606,0.010789283321388716,,,,
2024-06-03,O:VIX241120P00024000,put,24.0,2024-11-20,13.109999656677246,,5.0,-0.062464691320709864,0.002747934431392708,-4.989839345404733,0.010998609620594966,,,,
2024-06-03,O:VIX241120P00025000,put,25.0,2024-11-20,13.109999656677246,,5.0,-0.06394886591600923,0.0027986420894208033,-5.059909291544072,0.011201567059846158,,,,
2024-06-03,O:VIX241120P00026000,put,26.0,2024-11-20,13.109999656677246,,5.0,-0.06540051380417322,0.002847857916607133,-5.126760443120227,0.0113985534450354,,,,
2024-06-03,O:VIX241120P00027000,put,27.0,2024-11-20,13.109999656677246,,5.0,-0.06682137490284801,0.0028956718354854576,-5.190586901401625,0.011589928691171446,,,,
2024-06-03,O:VIX241120P00028000,put,28.0,2024-11-20,13.109999656677246,,5.0,-0.06821304011784668,0.0029421655014468615,-5.251564917094399,0.011776019624018287,,,,
2024-06-03,O:VIX241120P00029000,put,29.0,2024-11-20,13.109999656677246,,5.0,-0.06957696870155439,0.002987413314668453,-5.309855075866327,0.011957124030340549,,,,
2024-06-03,O:VIX241120P00030000,put,30.0,2024-11-20,13.109999656677246,,5.0,-0.0709145030824051,0.0030314832789494458,-5.365604153157584,0.012133514095395537,,,,
2024-06-03,O:VIX241120P00031000,put,31.0,2024-11-20,13.109999656677246,,5.0,-0.07222688160349178,0.0030744377347889608,-5.418946697337172,0.012305439337077695,,,,
2024-06-03,O:VIX241120P00032000,put,32.0,2024-11-20,13.109999656677246,,5.0,-0.07351524952112853,0.003116333988457015,-5.470006388199531,0.012473129123775697,,,,
2024-06-03,O:VIX241120P00033000,put,33.0,2024-11-20,13.109999656677246,,5.0,-0.07478066854644738,0.003157224854502776,-5.518897208488162,0.012636794845762168,,,,
2024-06-03,O:VIX241120P00034000,put,34.0,2024-11-20,13.109999656677246,,5.0,-0.07602412516007473,0.0031971591257918363,-5.565724458889417,0.012796631796518196,,,,
2024-06-03,O:VIX241120P00035000,put,35.0,2024-11-20,13.109999656677246,,5.0,-0.07724653788806579,0.003236181982533622,-5.6105856412556845,0.012952820809865862,,,,
2024-06-03,O:VIX241120P00036000,put,36.0,2024-11-20,13.109999656677246,,5.0,-0.07844876369398768,0.003274335349680185,-5.653571230323316,0.013105529690457165,,,,
2024-06-03,O:VIX241120P00037000,put,37.0,2024-11-20,13.109999656677246,,5.0,-0.07963160361538335,0.003311658210421163,-5.694765350611847,0.01325491446853784,,,,
2024-06-03,O:VIX241120P00038000,put,38.0,2024-11-20,13.109999656677246,,5.0,-0.08079580775136375,0.003348186882171746,-5.734246372322103,0.013401120504589399,,,,
2024-06-03,O:VIX241120P00039000,put,39.0,2024-11-20,13.109999656677246,,5.0,-0.08194207969064504,0.0033839552603788783,-5.772087437735626,0.013544283465163629,,,,
2024-06-03,O:VIX241120P00040000,put,40.0,2024-11-20,13.109999656677246,,5.0,-0.083071080455135,0.0034189950346012288,-5.8083569277391,0.013684530187742848,,,,
2024-06-03,O:VIX241120P00042500,put,42.5,2024-11-20,13.109999656677246,,5.0,-0.08582201508832776,0.0035035970786894046,-5.8925655302290885,0.014023149932595569,,,,
2024-06-03,O:VIX241120P00045000,put,45.0,2024-11-20,13.109999656677246,,5.0,-0.08847758733900424,0.0035842421171838335,-5.968239461996404,0.014345931759594453,,,,
2024-06-03,O:VIX241120P00047500,put,47.5,2024-11-20,13.109999656677246,,5.0,-0.0910454370972611,0.0036612878857445494,-6.036150586405624,0.014654307505986825,,,,
2024-06-03,O:VIX241120P00050000,put,50.0,2024-11-20,13.109999656677246,,5.0,-0.09353225201707738,0.0037350442489989225,-6.096967451539616,0.014949517405175907,,,,
2024-06-03,O:VIX241120P00055000,put,55.0,2024-11-20,13.109999656677246,,5.0,-0.0982856831945711,0.0038737371853757698,-6.199580330179328,0.015504635986942733,,,,
2024-06-03,O:VIX241120P00060000,put,60.0,2024-11-20,13.109999656677246,,5.0,-0.10277759845700163,0.004002118815473527,-6.279956796509971,0.016018483557601552,,,,
2024-06-03,O:VIX241120P00065000,put,65.0,2024-11-20,13.109999656677246,,5.0,-0.10703984148886114,0.004121605193267528,-6.3411515968549,0.016496727874249634,,,,
2024-06-03,O:VIX241120P00070000,put,70.0,2024-11-20,13.109999656677246,,5.0,-0.11109840219705869,0.00423333320969543,-6.3856171192987174,0.016943919343716796,,,,
2024-06-03,O:VIX241120P00075000,put,75.0,2024-11-20,13.109999656677246,,5.0,-0.11497481553237887,0.004338230564242682,-6.415354400672223,0.017363771083888643,,,,
2024-06-03,O:VIX241120P00080000,put,80.0,2024-11-20,13.109999656677246,,5.0,-0.11868715790957607,0.0044370648782682265,-6.432019112328156,0.0177593554998295,,,,
2024-06-03,O:VIX241120P00085000,put,85.0,2024-11-20,13.109999656677246,,5.0,-0.12225077434982712,0.004530479046605161,-6.436997844014044,0.018133245778590545,,,,
2024-06-03,O:VIX241120P00090000,put,90.0,2024-11-20,13.109999656677246,,5.0,-0.12567882031601152,0.004619017242999303,-6.431464217111198,0.01848761997599714,,,,
2024-06-03,O:VIX241120P00095000,put,95.0,2024-11-20,13.109999656677246,,5.0,-0.12898267289582288,0.004703144417010689,-6.416420952070464,0.0188243390530117,,,,
2024-06-03,O:VIX241120P00100000,put,100.0,2024-11-20,13.109999656677246,,5.0,-0.13217224789072635,0.004783261157872591,-6.392731937960283,0.01914500636834056,,,,
2024-06-03,O:VIX241120P00110000,put,110.0,2024-11-20,13.109999656677246,,5.0,-0.13824235862297984,0.00493281042047549,-6.322321586452133,0.01974357740396148,,,,
